0,191.18669,384.38678,15,A
0,82.33786,51.646713,15,B
0,59.369766,537.26733,15,C
0,24.418304,1079.6661,15,D
0,17.428009,1144.6155,15,E
0,125.27821,687.97217,15,curPos
0,76.1842,12.499878,15,T
0,91.16339,12.499878,15,L
0,108.13982,12.499878,15,P
0,210.99696,670.9854,15,711
0,215.99,754.4203,15,759
0,174.04826,920.2907,15,C
0,226.97475,794.38904,15,BC
0,205.00526,505.61465,15,BH
